Item ID,Matcode,Material Description,MRP,CaseCount,EAN,SubCategory,Brand,Category,10 lacs price,>10 lacs price,,,,,,,,,,,,,,,,
82218916,82233737,OB PRHLTH TLITE 40MED BCD 75INR 1X6X20,75,120,4902430663847,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218730,82231864,OB SENS WHTNG SFT 2 BCD 72INR 2X6X10,72,60,4902430659208,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218916,82224475,OB PRHLTH TAJ LITE 40MED BCD 69INR1X6X20,69,120,4902430614771,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218913,82224473,PRHLTH TAJ LITE 40SFT BCD 69INR1X6X20,69,120,4902430614733,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82212914,82207189,ORAL B PRO-HEALTH 75G 1X6X12,65,72,4902430579216,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218730,82217821,OB SENS WHTNG SFT 2 BCD 2X6X10,64,60,4902430614511,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82157165,82153554,OB CROSS PROHLTH 35 SFT BCD 59INR 1X6X16,59,96,4902430314831,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82159241,82159099,OB CROSS 40 SFT BCD 58 INR 1X6X20,58,120,4902430404266,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82230681,82230635,OB AR 40 SFT 3CT BCD 123 55IRN 3X6X8,55,48,4902430655590,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218341,82231869,OB SENS SUPTHN BCD 55INR 1X6X20,55,120,4902430659260,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218340,82231867,OB SENS SUPTHN SPK 55INR 1X6X20,55,120,4902430659246,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82211378,82234117,OB KIDS 2 4YR SFT BCD 50INR 1X6X20,50,120,4902430664721,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218340,82217473,OB SENS SUPTHN SPK 50 INR 1X6X20,50,120,4902430612340,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218339,82231863,OB SENS WHTNG SFT BCD 45INR 1X6X20,45,120,4902430659185,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218338,82231742,OB SENS WHTNG SFT SPK 45INR 1X6X20,45,120,4902430659000,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82198971,82198809,ALLRDR SUPTHIN XSFT HANGPACK 1X7X20,42,140,4902430550246,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227125,82225540,OB ALL RDR CAV DFNS 123 40MED 2X6X10,40,60,4902430642200,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227126,82225541,OB ALL RDR CAV DFNS 123 40SFT 2X6X10,40,60,4902430642224,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218339,82217472,OB SENS WHTNG SFT BCD 40INR 1X6X20,40,120,4902430612326,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75040554,75040528,OB Vison 40 Med BCd 40 INR,40,120,8901358801412,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75020969,75012082,OB Vison 40 Med BCd 40 INR,40,288,3014260736736,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82214310,82213628,OB ALL RDR 40 MED 2 BCD 123 38INR 2X6X10,38,60,4902430602112,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82214312,82213629,OB ALL RDR 40 SFT 2 BCD 123 38INR 2X6X10,38,60,4902430602136,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218732,82217814,OB ALL RDR CAV DFNS 123 40SFT 2X6X10,38,60,4902430614399,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75046325,75025402,OB Contu 40 Med BCd PO 15 INR 37 INR,37,288,8901358801092,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218335,82234742,OBALRDR CLSIC SUPCLN 40MEDSPK35INR1X6X20,35,120,4902430668057,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218337,82234746,OBALRDRCLSIC SUPCLN 40MEDBCD 35INR1X6X20,35,120,4902430668095,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82234744,OBALRDR CLSIC SUPCLN40MED SPK35INR1X6X80,35,480,4902430668057,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82212902,82200508,ORAL B PROHEALTH 40G 1X12X6,32,72,4902430557221,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82159226,82174269,OB ALL ROUNDER 40 XSFT BCD 32 INR 1X6X20,32,120,4902430404150,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82165530,82176079,OB ALL ROUNDER 40 XSFT SPK 32 INR 1X6X20,32,120,4902430404174,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82210420,82208748,OB ALL ROUNDER 40 XSFT SPK 32 INR 1X6X20,32,120,4902430404174,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75064164,75072722,OB All Rounder 40 Sft 2 BCd 123 30 INR,30,60,3014260830892,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82201267,82200204,OB ALL RDR DELICW 40 SFTBCD 30INR 1X6X20,30,120,4902430556002,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218337,82217470,OBALRDR CLS SUPCLN 40MEDBCD30INR1X6X20,30,120,4902430612289,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218335,82217468,OBALRDR CLS SUPCLN 40MEDSPK30INR 1X6X20,30,120,4902430612241,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82201266,82200169,OB CLASS 40 MED SPK 30 INR 1X6X80,30,480,4902430555708,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82218336,82217469,OBALRDR CLS SUP CLN 40MED SPK 30INR1X480,30,480,4902430612241,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82164572,82164464,OB CLASS 40 MED SPK 25 INR 1X6X80,27,480,4902430385268,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82164572,82181880,OB CLASS 40 MED SPK 27 INR 1X6X80,27,480,4902430385268,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82235497,82234741,OB AR123 CAV DFNS 6+1 40M SPK 25R 1X7X20,25,1,4902430668033,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82235499,82235257,OB AR123 CAV DFNS 6+1 40S SPK 25R 1X7X20,25,140,4902430668965,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227123,82225539,OB ALLRDR CAV DFNS 123 40MED BCD 25INR 1,25,144,4902430642187,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227122,82225538,OB ALLRDR CAV DFNS 123 40MED SPK 25INR 1,25,144,4902430642163,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227121,82225537,OB ALLRDR CAV DFNS 123 40SFT BCD 25INR 1,25,144,4902430642149,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227120,82225536,OB ALLRDR CAV DFNS 123 40SFT SPK 25INR 1,25,144,4902430642125,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227122,82226883,OB AR 123CLN 40MED+SENSI BCD25INR 1X6X24,25,144,4902430644860,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227120,82227418,OB AR 123CLN 40SFT+SENS BCD 25INR 1X6X24,25,144,4902430646239,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75055163,75073933,OB ALL ROUNDER 40 XSFT BCD 24 INR,24,120,3014260855215,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82163055,OB CLASS 40 MED BCD 24 INR 1X6X20 PROMO,24,120,3014260829575,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82198970,82198808,OB ALLRDR 123 CLN 40SFT SPK 24INR 1X7X20,24,140,4902430550222,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82198969,82198806,OBALL RDR 123 CLN 40MED SPK 24INR 1X7X20,24,140,4902430550192,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217543,82215202,OBALLRDR CAVDFS 123 40MEDBCD24INR1X6X24,24,144,4902430605878,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217558,82215200,OBALLRDR CAVDFS 123 40MEDSPK24INR1X6X24,24,144,4902430605854,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217559,82215199,OBALLRDR CAVDFS 123 40SFTBCD24INR1X6X24,24,144,4902430605830,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217549,82215198,OBALLRDR CAVDFS 123 40SFTSPK24INR1X6X24,24,144,4902430605816,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82211376,82210677,ALL RDR 40MED HLTHY32 HPACK RS22 1X12X12,22,144,4902430591560,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75061263,75072732,OB ALL ROUNDER 123 CLN 40 MED SPK 20 INR,20,120,3014260804046,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
75061264,75072730,OB ALL ROUNDER 123 CLN 40 SFT SPK 20 INR,20,120,3014260814175,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82144714,75073928,OB ALL ROUNDER DELICW 40 SFT SPK 20 INR,20,120,3014260854713,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217540,82218334,OB FRESH CLEAN 3IN1 HPACK RS20 1X6X20,20,120,4902430605755,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82194365,82194271,ALL RDR 40MED HLTHY32 HPACK RS201X12X12,20,144,4902430536011,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82234524,82231633,OB FRESH CLEAN 3IN1 HPACK 1X12X12,20,144,4902430658751,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227117,82225519,OB SHYCLN 35SFTSPK ARJ AGNI 18INR1X12X24,18,288,4902430641951,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82227118,82225520,OBSHYCLN 35MED SPK ARJAGNI 18INR1X12X24,18,288,4902430641975,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82167466,OB FRSHCLN 40 MED SPK 17 INR 1X12X10,17,120,4902430417129,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82176492,82223691,OB DISNE MICKY 20 SFT BCD 16 INR 1X12X24,16,288,4902430464499,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82176492,82176473,OB DISNE MICKY 20 SFT BCD 16 INR 1X12X24,16,288,4902430464499,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82207832,82207793,OB SHYCLN 35SFTSPK ARJ AGNI 16INR1X12X24,16,288,4902430581523,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217546,82215191,OB SHYCLN 35SFTSPK ARJAGNI 16INR 1X12X24,16,288,4902430605694,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82217547,82215193,OBSHYCLN 35MED SPK ARJAGNI 16INR 1X12X24,16,288,4902430605731,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82207831,82207794,OBSHYCLN 35MED SPK ARJAGNI 16INR1X12X24,16,288,4902430581547,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
0,82157257,OB SHINYCLN 40M SPK 169 INR 1X1X10,13,130,4902430395212,Oral Care,Oral B,Dental Care,,,,,,,,,,,,,,,,,,
82203901,82219933,PAMPERS DPR LG78SX3 TP IN MP4 MDP PC,1330,3,4902430624381,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82203896,82219930,PAMPERS DPR MD90SX3 TP IN MP4 MDP PC,1330,3,4902430624350,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82203902,82236564,PAMPERS DPR XL56SX3 SJ M5 IN MDP PC,1299,3,4902430672337,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82203902,82219936,PAMPERS DPR XL56SX3 TP IN MP4 MDP PC,1270,3,4902430624411,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235404,82230871,PAMPERS DPR LG62SX3 JP DART 05 IN MDP,1199,3,4902430656412,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235413,82230725,PAMPERS DPR MD68SX3 JP DART 05 IN MDP,1199,3,4902430656146,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235403,82230872,PAMPERS DPR XL46SX4 JP DART 05 IN MDP,1199,4,4902430656429,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82138349,82236153,PAMPERS DPR MD62SX2 VP M5 IN MDP PC,980,2,4902430671460,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82138349,82219929,PAMPERS DPR MD 62SX2 TP IN MP4 MDP PC,950,2,4902430624343,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82138350,82236150,PAMPERS DPR LG50SX2 VP M5 IN MDP PC,880,2,4902430671453,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82138350,82219932,PAMPERS DPR LG 50SX2 TP IN MP4 MDP PC,870,2,4902430624374,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82140980,82234573,PAMPERS DPR LG60SX4 JP SF2 IN MDP,849,4,4902430666848,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82140984,82234574,PAMPERS DPR MD66SX4 JP SF2 IN MDP,799,4,4902430666855,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82200228,82208541,PAMPERS DPR XL48SX4 DART IN MOTHER MDP,799,4,4902430585750,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235414,82230724,PAMPERS DPR LG38SX4 VP DART 05 IN MDP,770,4,4902430656139,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235412,82230726,PAMPERS DPR MD42SX4 VP DART 05 IN MDP,770,4,4902430656153,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235409,82230730,PAMPERS DPR SM50SX4 VP DART 05 IN MDP,770,4,4902430656184,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235402,82230873,PAMPERS DPR XL28SX6 VP DART 05 IN MDP,770,6,4902430656436,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185250,82236147,PAMPERS DPR XL32SX4 VP M5 IN MDP PC,750,4,4902430671446,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185250,82219935,PAMPERS DPR XL 32SX4 TP IN MP4 MDP PC,735,4,4902430624404,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185237,82234566,PAMPERS DPR LG52SX3 DART IN MDP PC,699,3,4902430666770,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185188,82234567,PAMPERS DPR MD60SX3 DART IN MDP PC,699,3,4902430666787,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185248,82236154,PAMPERS DPR SM46SX4 VP M5 IN MDP PC,660,4,4902430671484,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185248,82219927,PAMPERS DPR SM 46SX4 TP IN MP4 MDP PC,610,4,4902430624329,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185189,82208540,PAMPERS DPR XL32SX6 DART IN MOTHER MDP,565,6,4902430585743,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82150478,82234580,PAMPERS DPR LG38SX4 VP SF2 IN MDP,550,4,4902430666916,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82189711,82234577,PAMPERS DPR SM46SX4 VP SF2 IN MDP,550,4,4902430666886,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82203894,82234575,PAMPERS DPR XL32SX4 VP SF2 IN MDP,525,4,4902430666862,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82203894,82206829,PAMPERS DPR XL32SX4 TP IN SF2 MDP,520,4,4902430577151,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82156709,82234569,PAMPERS DPR MD42SX4 DART IN MDP PC,499,4,4902430666817,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82200227,82234572,PAMPERS DPR SM46SX4 DART IN MDP PC,499,4,4902430666831,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82234568,82234568,PAMPERS DPR LG36SX6 DART IN MDP PC,499,6,4902430666794,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235401,82230874,PAMPERS DPR XL16SX12 ECON DART 05 IN MDP,450,12,4902430656443,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235406,82230733,PAMPERS DPR LG20SX8 ECON DART 05 IN MDP,410,8,4902430656214,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185246,82236157,PAMPERS DPR XL16SX8 ECON M5 IN MDP PC,380,8,4902430671491,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235411,82230728,PAMPERS DPR MD20SX8 ECON DART 05 IN MDP,375,8,4902430656160,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235408,82230731,PAMPERS DPR SM24SX8 ECON DART 05 IN MDP,375,8,4902430656191,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185244,82236161,PAMPERS DPR LG18SX8 ECON M5 IN MDP PC,325,8,4902430671521,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185242,82236159,PAMPERS DPR MD20SX8 ECON M5 IN MDP PC,325,8,4902430671514,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185240,82236166,PAMPERS DPR NB24SX8 ECON M5 IN MDP PC,325,8,4902430671552,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185241,82236163,PAMPERS DPR SM22SX8 ECON M5 IN MDP PC,325,8,4902430671545,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185244,82219931,PAMPERS DPR LG 18SX8 TP IN MP4 MDP PC,320,8,4902430624367,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185242,82219928,PAMPERS DPR MD 20SX8 TP IN MP4 MDP PC,320,8,4902430624336,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185241,82219926,PAMPERS DPR SM 22SX8 TP IN MP4 MDP PC,299,8,4902430624312,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82208720,82208643,PAMPERS DPR XL16SX8 DART IN MOTHER MDP,299,8,4902430585965,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82150631,82234578,PAMPERS DPR LG18SX6 ECON SF2 IN MDP,250,6,4902430666893,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82151333,82234579,PAMPERS DPR MD20SX6 ECON SF2 IN MDP,250,6,4902430666909,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82185438,82234588,PAMPERS DPR SM22SX6 ECON SF2 IN MDP,250,6,4902430666992,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82208719,82208642,PAMPERS DPR LG18SX8 DART IN MOTHER MDP,250,8,4902430585958,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82156704,82208531,PAMPERS DPR MD20SX8 DART IN MOTHER MDP,250,8,4902430585651,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82208718,82234570,PAMPERS DPR SM22SX8 DART IN MDP PC,250,8,4902430666824,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
0,82243629,PAMPERS DPR MD20SX12 ECON SF2 IN MDP,250,12,4902430666909,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
0,82110211,PAMPERS DPR LG 18SX8 BSOD M3 PANTS AKA,239,8,4902430167802,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235405,82230870,PAMPERS DPR LG8SX24 REG DART 05 IN MDP,170,24,4902430656405,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235410,82230729,PAMPERS DPR MD9SX24 REG DART 05 IN MDP,170,24,4902430656177,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82235407,82230732,PAMPERS DPR SM9SX24 REG DART 05 IN MDP,150,24,4902430656207,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82150482,82234589,PAMPERS DPR LG9SX12 REG SF2 IN MDP,130,12,4902430667043,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82150494,82234591,PAMPERS DPR MD10SX12 REG SF2 IN MDP,130,12,4902430667050,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82200226,82208539,PAMPERS DPR XL7SX12 DART IN MOTHER MDP,130,12,4902430585736,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82150203,82234592,PAMPERS DPR SM11SX12 REG SF2 IN MDP,125,12,4902430667067,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82073928,82130016,PAMPERS DPR MD 12SX10 A6 GS3 IN,120,10,4902430101943,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82156712,82208535,PAMPERS DPR LG8SX12 DART IN MOTHER MDP,115,12,4902430585699,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82156711,82208530,PAMPERS DPR MD9SX12 DART IN MOTHER MDP,115,12,4902430585644,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82200224,82215456,PAMPERS DPR SM9SX12 DART IN MOTHER MDP,99,12,4902430585613,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190210,82234581,PAMPERS DPR XL5SX30 LCP SF2 IN MDP,97,30,4902430666923,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190210,82206828,PAMPERS DPR XL5SX30 TP IN SF2 MDP,95,30,4902430577144,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190209,82234628,PAMPERS DPR LG5SX30 LCP SF2 IN MDP,72,30,4902430667128,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190209,82206820,PAMPERS DPR LG5SX30 TP IN SF2 MDP,70,30,4902430577038,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190207,82234582,PAMPERS DPR MD5SX30 LCP SF2 IN MDP,67,30,4902430666930,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82189989,82234583,PAMPERS DPR SM5SX30 LCP SF2 IN MDP,57,30,4902430666947,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
0,82206805,PAMPERS DPR SM5SX30 TP IN SF2 MDP,52,30,4902430576840,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82237150,82236857,PAMPERS DPR LG4SX36 DART IN MDP,52,36,4902430672832,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82237151,82236858,PAMPERS DPR MD4SX36 DART IN MDP,48,36,4902430672849,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82237149,82236859,PAMPERS DPR SM4SX36,40,36,4902430672856,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82203028,82208538,PAMPERS DPR XL2SX72 DART IN MOTHER MDP,37,72,4902430585729,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190208,82234584,PAMPERS DPR LG2SX96 LCP SF2 IN MDP,30,96,4902430666954,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82140983,82208534,PAMPERS DPR LG2SX72 DART IN MOTHER MDP,29,72,4902430585682,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190208,82206818,PAMPERS DPR LG2SX96 TP IN SF2 MDP,29,96,4902430577007,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190206,82234585,PAMPERS DPR MD2SX96 LCP SF2 IN MDP,28,96,4902430666961,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82190206,82206809,PAMPERS DPR MD2SX96 TP IN SF2 MDP,27,96,4902430576888,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82140983,82236851,PAMPERS DPR LG2SX96 DART IN MDP PC,26,96,4902430672764,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82140981,82236852,PAMPERS DPR MD2SX96 DART IN MDP PC,24,96,4902430672771,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82189990,82234586,PAMPERS DPR SM2SX96 LCP SF2 IN MDP,23,96,4902430666978,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82112481,82130023,PAMPERS DPR LG 2SX72 A6 GS3 IN,22,72,4902430101882,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82189990,82224815,PAMPERS DPR SM2SX96 TP IN SF2 MDP PC,22,96,4902430639583,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82186695,82236853,PAMPERS DPR SM2SX96 DART IN MDP PC,20,96,4902430672788,Baby Care,Pampers,Kids,,,,,,,,,,,,,,,,,,
82209893,82215088,TIDE LAU PWD 9000G X 3 REG LP BDI PGP,794,3,4902430583640,Laundry,Tide,Soaps & Detergetns,722.54,698.72,,,,,,,,,,,,,,,,
82240908,82241101,TIDE NATURAL 140G+TIDE PWD 500G (60+1)X1,648,1,14902430685426,Laundry,Tide,Soaps & Detergetns,589.68,570.24,,,,,,,,,,,,,,,,
82240908,82241000,TIDENATU 140G+TIDEPWD 500G(60+1)X1 MDPPC,648,1,4902430685429,Laundry,Tide,Soaps & Detergetns,589.68,570.24,,,,,,,,,,,,,,,,
0,82243116,TIDENATU 140G+TIDEPWD 500G(60+1)X1 MDPPC,648,1,0,Laundry,Tide,Soaps & Detergetns,589.68,570.24,,,,,,,,,,,,,,,,
0,82243115,TIDENATU 150G+TIDEPWD 500G(60+1)X1 MDPPC,648,1,0,Laundry,Tide,Soaps & Detergetns,589.68,570.24,,,,,,,,,,,,,,,,
82240910,82241001,TIDENATU 150G+TIDEPWD 500G(60+1)X1 MDPPC,648,60,4902430685443,Laundry,Tide,Soaps & Detergetns,589.68,570.24,,,,,,,,,,,,,,,,
82237439,82237472,TIDE LAU PWD 6000G X 4 JR BDI  BK PRO PC,568,4,4902430674461,Laundry,Tide,Soaps & Detergetns,516.88,499.84,,,,,,,,,,,,,,,,
82223614,82223658,TIDE LAU PWD 6000G X 4 JR BDI BKT PRO PC,568,4,4902430635837,Laundry,Tide,Soaps & Detergetns,516.88,499.84,,,,,,,,,,,,,,,,
82228252,82228270,TIDE LAU PWD 6000G X 4 JR BDI NS PRO PC,568,4,4902430648943,Laundry,Tide,Soaps & Detergetns,516.88,499.84,,,,,,,,,,,,,,,,
82208790,82230169,TIDE LAU PWD 6000G X 4 JR BDI NS+ PC,568,4,4902430653718,Laundry,Tide,Soaps & Detergetns,516.88,499.84,,,,,,,,,,,,,,,,
82237439,82237811,TIDE LAU PWD 6000G X 4 JR HYD  BK PRO PC,568,4,4902430674461,Laundry,Tide,Soaps & Detergetns,516.88,499.84,,,,,,,,,,,,,,,,
